entity,entityLabel,category,property,propertyLabel,value,unitLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q1232266,Hymettus,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,16,kilometre,31,,2024-05-03T21:27:41Z
http://www.wikidata.org/entity/Q2622594,Gegham mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,65,kilometre,31,,2024-06-26T16:00:02Z
http://www.wikidata.org/entity/Q207143,Zlatibor,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,30,kilometre,31,,2024-05-01T23:28:11Z
http://www.wikidata.org/entity/Q1429556,Sredinny Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1200,kilometre,30,,2024-06-10T08:25:29Z
http://www.wikidata.org/entity/Q678687,Aleutian Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,600,mile,30,,2024-07-20T09:31:42Z
http://www.wikidata.org/entity/Q1261898,Sinjar Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,30,,2024-11-06T14:50:02Z
http://www.wikidata.org/entity/Q1141172,Picos de Europa,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,40,kilometre,29,,2024-10-09T02:21:24Z
http://www.wikidata.org/entity/Q1141373,Allegheny Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,600,kilometre,29,,2024-11-02T19:39:39Z
http://www.wikidata.org/entity/Q640966,Westerwald,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,60,kilometre,29,,2024-08-26T09:45:51Z
http://www.wikidata.org/entity/Q41507,Green Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,29,,2024-11-14T08:22:26Z
http://www.wikidata.org/entity/Q625425,Arakan Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,29,,2024-06-25T03:50:14Z
http://www.wikidata.org/entity/Q864456,Biokovo,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,25,kilometre,29,,2024-04-05T07:01:39Z
http://www.wikidata.org/entity/Q1245603,Kolyma Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,500,kilometre,29,,2024-10-07T10:01:24Z
http://www.wikidata.org/entity/Q1510436,Mulanje Massif,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,26,kilometre,29,,2024-05-19T16:42:11Z
http://www.wikidata.org/entity/Q200635,Mantiqueira Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,500,kilometre,28,,2024-07-28T14:55:41Z
http://www.wikidata.org/entity/Q305058,Abakan Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,28,,2024-03-31T16:51:29Z
http://www.wikidata.org/entity/Q525263,Sredna Gora,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,285,kilometre,28,,2024-09-28T17:35:13Z
http://www.wikidata.org/entity/Q953691,Galičica,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,34,kilometre,28,,2023-09-01T05:11:26Z
http://www.wikidata.org/entity/Q1549065,Southern Uplands,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,220,kilometre,28,,2024-04-03T08:26:21Z
http://www.wikidata.org/entity/Q2886920,Koh-e Baba,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,200,kilometre,28,,2024-07-26T03:49:01Z
http://www.wikidata.org/entity/Q2573842,Zarafshan Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,370,kilometre,28,,2024-07-15T08:53:15Z
http://www.wikidata.org/entity/Q2317,Zhiguli Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,60,kilometre,28,,2024-07-06T22:49:49Z
http://www.wikidata.org/entity/Q929910,Brooks Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1100,kilometre,28,,2024-06-10T11:42:08Z
http://www.wikidata.org/entity/Q1029702,Sierra Madre del Sur,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1000,kilometre,28,,2024-06-14T01:51:06Z
http://www.wikidata.org/entity/Q1132904,Sierra de Gredos,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,120,kilometre,28,,2024-10-13T12:40:19Z
http://www.wikidata.org/entity/Q1366878,MacGillycuddy's Reeks,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,19,kilometre,28,,2024-05-25T20:48:04Z
http://www.wikidata.org/entity/Q942698,Khamar-Daban,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,420,kilometre,28,,2024-10-14T02:15:31Z
http://www.wikidata.org/entity/Q282737,Franconian Forest,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,50,kilometre,27,,2024-04-05T01:53:58Z
http://www.wikidata.org/entity/Q1137982,Lefka Ori,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,30,kilometre,27,,2024-06-01T06:26:33Z
http://www.wikidata.org/entity/Q644145,Koryak Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,880,kilometre,27,,2024-07-11T04:33:54Z
http://www.wikidata.org/entity/Q2503011,Meskheti Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,140,kilometre,27,,2024-03-06T20:10:31Z
http://www.wikidata.org/entity/Q1116019,Kyrgyz Alatau,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,454,kilometre,27,,2024-08-30T20:09:40Z
http://www.wikidata.org/entity/Q72307,Kuznetsk Alatau,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,27,,2024-08-08T02:02:39Z
http://www.wikidata.org/entity/Q1132302,Cordillera Real,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,125,kilometre,27,,2024-04-09T01:59:25Z
http://www.wikidata.org/entity/Q920874,Zangezur Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,130,kilometre,27,,2024-10-05T06:27:48Z
http://www.wikidata.org/entity/Q1072070,Hida Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,105,kilometre,27,,2024-09-03T20:16:19Z
http://www.wikidata.org/entity/Q939398,Dângrêk Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,27,,2024-11-02T20:15:10Z
http://www.wikidata.org/entity/Q688549,Saint-Gotthard Massif,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,30,kilometre,27,,2024-10-29T13:16:31Z
http://www.wikidata.org/entity/Q1475441,MacDonnell Ranges,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,644,kilometre,27,,2024-08-12T08:55:16Z
http://www.wikidata.org/entity/Q885808,Blue Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,39,kilometre,26,,2024-10-09T08:15:47Z
http://www.wikidata.org/entity/Q1072062,Kiso Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,65,kilometre,26,,2024-09-01T16:22:08Z
http://www.wikidata.org/entity/Q1206886,Trans-Alay Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,250,kilometre,26,,2024-08-26T20:07:43Z
http://www.wikidata.org/entity/Q415350,Akaishi Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,120,kilometre,26,,2024-10-21T02:31:25Z
http://www.wikidata.org/entity/Q153840,Southwest Indian Ridge,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,7700,kilometre,26,,2024-10-21T18:52:33Z
http://www.wikidata.org/entity/Q1089367,Chugach Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,500,kilometre,26,,2024-02-09T22:19:43Z
http://www.wikidata.org/entity/Q255079,Olympic Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,162,kilometre,26,,2024-10-07T04:28:42Z
http://www.wikidata.org/entity/Q1420375,Sudirmanbergen,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,320,kilometre,26,,2024-11-18T07:51:34Z
http://www.wikidata.org/entity/Q1501766,Lebombo Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,800,kilometre,26,,2024-07-04T20:24:08Z
http://www.wikidata.org/entity/Q549560,Trialeti Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,150,kilometre,26,,2024-09-16T19:20:40Z
http://www.wikidata.org/entity/Q1166029,Lomonosov Ridge,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1800,kilometre,25,,2024-06-02T14:14:57Z
http://www.wikidata.org/entity/Q13420030,Shan Hills,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,560,kilometre,25,,2024-11-16T01:58:43Z
http://www.wikidata.org/entity/Q261664,Dachstein Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,50,kilometre,25,,2024-10-18T09:00:16Z
http://www.wikidata.org/entity/Q671222,Usambara Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,110,kilometre,25,,2024-04-15T07:06:44Z
http://www.wikidata.org/entity/Q917429,Matobo Hills,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,25,,2024-05-31T00:00:16Z
http://www.wikidata.org/entity/Q1010089,Osogovo,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,68,kilometre,25,,2023-10-06T17:54:07Z
http://www.wikidata.org/entity/Q143014,Cordillera Oriental,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1300,kilometre,25,,2024-10-05T08:42:28Z
http://www.wikidata.org/entity/Q13770,Helan Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,200,kilometre,25,,2024-10-25T11:24:28Z
http://www.wikidata.org/entity/Q143982,Cordillera Central,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1023,kilometre,25,,2024-04-08T07:55:30Z
http://www.wikidata.org/entity/Q521267,Slovak Ore Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,135,kilometre,25,,2024-10-19T21:41:45Z
http://www.wikidata.org/entity/Q586241,Teton Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,70,kilometre,25,,2024-10-24T16:16:05Z
