entity,entityLabel,category,property,propertyLabel,value,genre,genreLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q967812,John Doe,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,21,http://www.wikidata.org/entity/Q336059,science fiction television program,14,,2024-04-29T16:36:34Z
http://www.wikidata.org/entity/Q896891,The Ray Bradbury Theater,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,65,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-08-29T11:41:33Z
http://www.wikidata.org/entity/Q1295458,"Eerie, Indiana",Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,19,http://www.wikidata.org/entity/Q336059,science fiction television program,13,,2024-09-26T02:58:03Z
http://www.wikidata.org/entity/Q1195481,Man from Atlantis,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,17,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-08-10T08:45:53Z
http://www.wikidata.org/entity/Q1030663,Shazam!,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,28,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-16T12:58:45Z
http://www.wikidata.org/entity/Q940102,Amazing Stories,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,45,http://www.wikidata.org/entity/Q336059,science fiction television program,18,,2024-08-24T09:04:10Z
http://www.wikidata.org/entity/Q928429,Falling Skies,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,27,,2024-06-03T13:48:01Z
http://www.wikidata.org/entity/Q1076940,V,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,19,http://www.wikidata.org/entity/Q336059,science fiction television program,15,,2024-06-22T06:19:06Z
http://www.wikidata.org/entity/Q1427239,Flash Gordon,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-04-10T13:32:32Z
http://www.wikidata.org/entity/Q1192199,Der Androjäger,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,3,,2024-01-03T16:28:55Z
http://www.wikidata.org/entity/Q1278637,The Wild Wild West,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,104,http://www.wikidata.org/entity/Q336059,science fiction television program,17,,2024-09-26T03:07:24Z
http://www.wikidata.org/entity/Q1418559,So Weird,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,65,http://www.wikidata.org/entity/Q336059,science fiction television program,14,,2024-08-31T13:52:27Z
http://www.wikidata.org/entity/Q1016803,The Burning Zone,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,19,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-30T05:34:33Z
http://www.wikidata.org/entity/Q1197705,The Invisible Man,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-04-10T13:32:30Z
http://www.wikidata.org/entity/Q1296556,Primeval: New World,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-03-26T11:30:25Z
http://www.wikidata.org/entity/Q1166230,Dark Skies,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,20,http://www.wikidata.org/entity/Q336059,science fiction television program,16,,2024-11-03T05:17:48Z
http://www.wikidata.org/entity/Q1249098,This Is Not My Life,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-03-20T11:25:02Z
http://www.wikidata.org/entity/Q1413069,Spellbinder,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,23,,2024-11-27T16:13:18Z
http://www.wikidata.org/entity/Q988037,Mork & Mindy,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,95,http://www.wikidata.org/entity/Q336059,science fiction television program,19,,2024-09-26T03:02:06Z
http://www.wikidata.org/entity/Q1031248,The Flash,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,19,,2024-04-30T05:16:13Z
http://www.wikidata.org/entity/Q390120,Torchwood,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,41,http://www.wikidata.org/entity/Q336059,science fiction television program,41,,2024-11-01T09:53:21Z
http://www.wikidata.org/entity/Q468052,Amerika,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,4,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-06-05T18:20:35Z
http://www.wikidata.org/entity/Q502337,Starman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-03-26T11:49:26Z
http://www.wikidata.org/entity/Q548388,Animorphs,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-04-16T11:45:05Z
http://www.wikidata.org/entity/Q310966,SeaQuest DSV,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,57,http://www.wikidata.org/entity/Q336059,science fiction television program,21,,2024-10-21T07:34:37Z
http://www.wikidata.org/entity/Q476857,FlashForward,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,29,,2024-04-30T04:30:13Z
http://www.wikidata.org/entity/Q1077,Star Trek: The Original Series,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,79,http://www.wikidata.org/entity/Q336059,science fiction television program,55,,2024-10-24T16:53:32Z
http://www.wikidata.org/entity/Q512977,Andromeda,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,110,http://www.wikidata.org/entity/Q336059,science fiction television program,34,,2024-09-21T17:51:28Z
http://www.wikidata.org/entity/Q210146,Babylon 5,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,110,http://www.wikidata.org/entity/Q336059,science fiction television program,48,,2024-11-13T21:11:15Z
http://www.wikidata.org/entity/Q302087,Beyond Belief: Fact or Fiction,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,45,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-09-26T03:06:20Z
http://www.wikidata.org/entity/Q519682,Superboy,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,100,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-08-11T21:26:19Z
http://www.wikidata.org/entity/Q234386,The 4400,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,45,http://www.wikidata.org/entity/Q336059,science fiction television program,33,,2024-11-01T16:10:11Z
http://www.wikidata.org/entity/Q94713,Terminator: The Sarah Connor Chronicles,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,31,http://www.wikidata.org/entity/Q336059,science fiction television program,38,,2024-10-15T19:06:15Z
http://www.wikidata.org/entity/Q498664,Alphas,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,24,http://www.wikidata.org/entity/Q336059,science fiction television program,16,,2024-04-30T05:01:48Z
http://www.wikidata.org/entity/Q319123,Treasure Island in Outer Space,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,5,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-10-15T09:17:01Z
http://www.wikidata.org/entity/Q31517,Tower Prep,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-10-03T08:56:09Z
http://www.wikidata.org/entity/Q456666,Farscape,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,88,http://www.wikidata.org/entity/Q336059,science fiction television program,32,,2024-09-26T03:04:11Z
http://www.wikidata.org/entity/Q120624,Psi Factor,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,88,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-07-21T23:26:31Z
http://www.wikidata.org/entity/Q16290,Star Trek: The Next Generation,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,178,http://www.wikidata.org/entity/Q336059,science fiction television program,54,,2024-10-30T16:28:19Z
http://www.wikidata.org/entity/Q367772,Supertrain,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-03-26T12:08:35Z
http://www.wikidata.org/entity/Q475202,Special Unit 2,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,19,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-04-16T11:34:04Z
http://www.wikidata.org/entity/Q131902,The Highwayman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,10,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-03-26T12:02:10Z
http://www.wikidata.org/entity/Q218591,Terra Nova,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,33,,2024-07-09T15:27:09Z
http://www.wikidata.org/entity/Q427702,Early Edition,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,90,http://www.wikidata.org/entity/Q336059,science fiction television program,24,,2024-10-13T22:11:09Z
http://www.wikidata.org/entity/Q187462,Stargate SG-1,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,214,http://www.wikidata.org/entity/Q336059,science fiction television program,61,,2024-10-28T08:53:53Z
http://www.wikidata.org/entity/Q108774,Star Trek: Deep Space Nine,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,176,http://www.wikidata.org/entity/Q336059,science fiction television program,47,,2024-09-15T17:58:38Z
http://www.wikidata.org/entity/Q513809,Mighty Morphin Power Rangers,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,145,http://www.wikidata.org/entity/Q336059,science fiction television program,26,,2024-11-06T19:16:39Z
http://www.wikidata.org/entity/Q230506,Quantum Leap,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,97,http://www.wikidata.org/entity/Q336059,science fiction television program,25,,2024-11-27T01:58:44Z
http://www.wikidata.org/entity/Q135128,1990,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,16,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-04-10T15:58:14Z
http://www.wikidata.org/entity/Q472718,Star Trek: New Voyages,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,10,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-09-11T02:47:23Z
http://www.wikidata.org/entity/Q194213,Stargate Universe,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,40,http://www.wikidata.org/entity/Q336059,science fiction television program,35,,2024-07-12T18:48:45Z
http://www.wikidata.org/entity/Q24605,The Future Is Wild,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,17,,2024-05-25T02:49:47Z
http://www.wikidata.org/entity/Q11622,Firefly,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,14,http://www.wikidata.org/entity/Q336059,science fiction television program,41,,2024-11-02T08:52:45Z
http://www.wikidata.org/entity/Q380519,Star Trek: Enterprise,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,98,http://www.wikidata.org/entity/Q336059,science fiction television program,45,,2024-10-24T17:59:19Z
http://www.wikidata.org/entity/Q317613,Star Maidens,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-03-26T11:59:57Z
http://www.wikidata.org/entity/Q389334,Afterworld,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,130,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2023-10-20T13:18:55Z
http://www.wikidata.org/entity/Q20922,Star Trek: The Animated Series,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,36,,2024-11-03T15:49:53Z
http://www.wikidata.org/entity/Q237072,Battlestar Galactica,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,75,http://www.wikidata.org/entity/Q336059,science fiction television program,44,,2024-10-30T19:50:47Z
http://www.wikidata.org/entity/Q543084,Invasion,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,18,,2024-04-30T04:33:46Z
http://www.wikidata.org/entity/Q470118,Surface,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,16,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-10-30T07:31:17Z
http://www.wikidata.org/entity/Q457638,The Pretender,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,86,http://www.wikidata.org/entity/Q336059,science fiction television program,21,,2024-08-23T09:18:45Z
http://www.wikidata.org/entity/Q156329,Star Trek: Voyager,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,172,http://www.wikidata.org/entity/Q336059,science fiction television program,51,,2024-07-23T10:13:03Z
http://www.wikidata.org/entity/Q468333,Threshold,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-08-17T09:34:47Z
http://www.wikidata.org/entity/Q537911,Agents of S.H.I.E.L.D.,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,136,http://www.wikidata.org/entity/Q336059,science fiction television program,46,,2024-11-23T20:57:32Z
http://www.wikidata.org/entity/Q202727,Meego,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-16T10:58:50Z
http://www.wikidata.org/entity/Q73268,Beauty and the Beast,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,70,http://www.wikidata.org/entity/Q336059,science fiction television program,24,,2024-11-11T15:02:33Z
http://www.wikidata.org/entity/Q539589,The Crow: Stairway to Heaven,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-10-20T02:34:33Z
http://www.wikidata.org/entity/Q179837,Out of This World,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,96,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-11-03T02:27:51Z
http://www.wikidata.org/entity/Q118689,Birds of Prey,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,19,,2024-10-12T10:17:15Z
http://www.wikidata.org/entity/Q366938,The Girl from Tomorrow,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,24,http://www.wikidata.org/entity/Q336059,science fiction television program,15,,2024-07-08T22:36:45Z
http://www.wikidata.org/entity/Q166354,Raumpatrouille,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,7,http://www.wikidata.org/entity/Q336059,science fiction television program,14,,2024-08-14T10:29:07Z
http://www.wikidata.org/entity/Q83401,Heroes,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,78,http://www.wikidata.org/entity/Q336059,science fiction television program,69,,2024-07-12T19:31:15Z
http://www.wikidata.org/entity/Q281250,Ocean Girl,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,78,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-04-20T20:24:11Z
http://www.wikidata.org/entity/Q125844,The Guardians,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-04-07T00:32:13Z
http://www.wikidata.org/entity/Q32816,The Sarah Jane Adventures,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,53,http://www.wikidata.org/entity/Q336059,science fiction television program,28,,2024-11-22T23:58:03Z
http://www.wikidata.org/entity/Q23567,Lost,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,121,http://www.wikidata.org/entity/Q336059,science fiction television program,89,,2024-12-07T02:08:40Z
http://www.wikidata.org/entity/Q2744,The X-Files,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,218,http://www.wikidata.org/entity/Q336059,science fiction television program,87,,2024-11-06T11:28:05Z
http://www.wikidata.org/entity/Q3815,Fringe,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,100,http://www.wikidata.org/entity/Q336059,science fiction television program,52,,2024-10-07T20:39:14Z
http://www.wikidata.org/entity/Q522984,Starhunter,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,44,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-03-26T11:54:17Z
http://www.wikidata.org/entity/Q260895,The Troop,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,40,http://www.wikidata.org/entity/Q336059,science fiction television program,13,,2024-08-15T12:46:36Z
http://www.wikidata.org/entity/Q34316,Doctor Who,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,862,http://www.wikidata.org/entity/Q336059,science fiction television program,95,,2024-11-14T21:04:39Z
http://www.wikidata.org/entity/Q451943,Land of the Lost,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,43,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-06-08T16:33:10Z
http://www.wikidata.org/entity/Q19011,Aaron Stone,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,25,,2024-11-23T16:11:14Z
http://www.wikidata.org/entity/Q289592,Revolution,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,42,http://www.wikidata.org/entity/Q336059,science fiction television program,28,,2024-04-30T03:50:15Z
http://www.wikidata.org/entity/Q256252,The Fantastic Journey,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,10,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-04-10T13:35:58Z
http://www.wikidata.org/entity/Q264221,ALF,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,102,http://www.wikidata.org/entity/Q336059,science fiction television program,51,,2024-11-07T13:22:43Z
http://www.wikidata.org/entity/Q251904,Journeyman,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,18,,2024-09-26T03:07:03Z
http://www.wikidata.org/entity/Q180228,Smallville,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,217,http://www.wikidata.org/entity/Q336059,science fiction television program,63,,2024-09-14T12:29:01Z
http://www.wikidata.org/entity/Q536137,Lost in Space,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,83,http://www.wikidata.org/entity/Q336059,science fiction television program,20,,2024-06-24T07:42:43Z
http://www.wikidata.org/entity/Q219650,V,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,22,http://www.wikidata.org/entity/Q336059,science fiction television program,36,,2024-08-12T13:00:10Z
http://www.wikidata.org/entity/Q5902,Red Dwarf,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,73,http://www.wikidata.org/entity/Q336059,science fiction television program,29,,2024-11-21T09:38:21Z
http://www.wikidata.org/entity/Q368212,Marvin Marvin,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,19,http://www.wikidata.org/entity/Q336059,science fiction television program,13,,2024-08-28T11:56:33Z
http://www.wikidata.org/entity/Q123760,Voyage to the Bottom of the Sea,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,110,http://www.wikidata.org/entity/Q336059,science fiction television program,14,,2024-04-16T13:02:25Z
http://www.wikidata.org/entity/Q281982,Timecop,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,9,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-11-20T21:15:00Z
http://www.wikidata.org/entity/Q250868,El Barco,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,43,http://www.wikidata.org/entity/Q336059,science fiction television program,18,,2024-12-08T11:07:37Z
http://www.wikidata.org/entity/Q215287,Stargate Atlantis,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,100,http://www.wikidata.org/entity/Q336059,science fiction television program,46,,2024-07-09T14:10:17Z
http://www.wikidata.org/entity/Q471138,The New Tomorrow,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-01-03T22:48:44Z
http://www.wikidata.org/entity/Q2402176,Los Protegidos,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,41,http://www.wikidata.org/entity/Q336059,science fiction television program,9,,2024-04-10T14:08:31Z
http://www.wikidata.org/entity/Q1836927,Planet of the Apes,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,14,http://www.wikidata.org/entity/Q336059,science fiction television program,15,,2024-04-16T11:47:28Z
http://www.wikidata.org/entity/Q2080272,Defiance,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,38,http://www.wikidata.org/entity/Q336059,science fiction television program,19,,2024-04-30T05:13:04Z
http://www.wikidata.org/entity/Q2297720,The Greatest American Hero,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,45,http://www.wikidata.org/entity/Q336059,science fiction television program,17,,2024-07-18T13:57:29Z
http://www.wikidata.org/entity/Q2188675,Tremors,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,7,,2024-04-16T11:57:45Z
http://www.wikidata.org/entity/Q2339451,X-Bomber,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,24,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-04-10T15:36:04Z
http://www.wikidata.org/entity/Q1569504,The Tribe,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,260,http://www.wikidata.org/entity/Q336059,science fiction television program,17,,2024-12-07T23:28:43Z
http://www.wikidata.org/entity/Q2024136,Swamp Thing,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,72,http://www.wikidata.org/entity/Q336059,science fiction television program,6,,2024-04-30T08:33:07Z
http://www.wikidata.org/entity/Q1671694,The Invaders,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,43,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-06-17T11:19:39Z
http://www.wikidata.org/entity/Q2269591,Invasion America,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,13,http://www.wikidata.org/entity/Q336059,science fiction television program,10,,2024-04-16T13:03:09Z
http://www.wikidata.org/entity/Q2133410,Space Island One,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,27,http://www.wikidata.org/entity/Q336059,science fiction television program,2,,2024-04-09T15:27:11Z
http://www.wikidata.org/entity/Q1870725,Lost Girl,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,77,http://www.wikidata.org/entity/Q336059,science fiction television program,16,,2024-04-30T04:34:51Z
http://www.wikidata.org/entity/Q2159929,Rokubanme no Sayoko,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,12,http://www.wikidata.org/entity/Q336059,science fiction television program,4,,2024-05-26T04:28:13Z
http://www.wikidata.org/entity/Q1912691,Max Headroom,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,14,http://www.wikidata.org/entity/Q336059,science fiction television program,12,,2024-04-16T10:31:37Z
http://www.wikidata.org/entity/Q2464086,Denjin Zaborger,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,5,,2024-09-17T06:36:51Z
http://www.wikidata.org/entity/Q2091691,Code Lyoko Evolution,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,26,http://www.wikidata.org/entity/Q336059,science fiction television program,16,,2024-12-01T20:21:38Z
http://www.wikidata.org/entity/Q2429870,Di-Gata Defenders,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,52,http://www.wikidata.org/entity/Q336059,science fiction television program,8,,2024-06-22T01:25:48Z
http://www.wikidata.org/entity/Q1811728,Lloyd in Space,Entertainment,http://www.wikidata.org/prop/direct/P1113,http://www.wikidata.org/prop/direct/P1113,39,http://www.wikidata.org/entity/Q336059,science fiction television program,11,,2024-07-31T16:32:20Z
